influencer_id,Platform,Date,URL,Caption,Reach,Likes,Comments
624,Instagram,2025-06-03,http://patterson-bauer.com/,Expect nor plant move be memory.,579676,12966,1054
554,Facebook,2025-06-29,https://www.frazier.net/,Type member million laugh role its rest.,173992,25665,2317
928,Twitter,2025-07-07,https://valdez.com/,Fact Mr onto they benefit.,173998,29284,4173
668,YouTube,2025-05-21,http://www.collins.com/,Less it general decade begin throw even.,155723,16820,714
225,Facebook,2025-06-17,https://jones.net/,Physical myself left lawyer expert quality.,110462,42719,1804
630,YouTube,2025-05-12,https://owen.com/,Knowledge strategy soldier thing per agent.,166210,25532,2298
178,YouTube,2025-04-23,https://fox-gonzalez.org/,Wonder fund thought most wrong newspaper.,14372,39297,1691
850,Facebook,2025-05-09,https://ward.com/,Throw letter mention produce must reason six.,208288,42441,1445
172,Instagram,2025-06-15,https://www.castro-bailey.org/,Yourself bed eight increase keep.,97111,13608,3739
611,Facebook,2025-06-27,https://white.com/,Next suddenly along someone make.,15011,24121,3472
291,YouTube,2025-06-09,https://kaiser.com/,Case everything despite money.,169011,34062,2592
68,Twitter,2025-05-31,https://lopez-jones.biz/,Million paper full.,53004,15525,1722
525,Facebook,2025-05-14,https://www.mckenzie.net/,Weight central figure better try from.,254374,19504,2507
579,Twitter,2025-06-27,https://www.stewart.com/,Move guy its.,137003,14426,936
262,YouTube,2025-06-11,http://www.owens.org/,Financial two someone billion stuff according.,159726,44946,4476
523,Twitter,2025-05-30,http://www.mcdowell.com/,Purpose relate benefit special.,466438,26464,3948
732,Facebook,2025-06-27,http://morgan-rollins.com/,Decade set morning.,116129,45867,2667
758,Twitter,2025-07-04,https://rivera-rios.com/,Before fine beautiful defense.,437244,15803,3316
649,Instagram,2025-06-28,http://jones.com/,Because direction game will.,527150,49680,1959
364,Instagram,2025-06-08,https://chambers.com/,Mr away put tend town area.,182871,39759,1260
553,Facebook,2025-07-12,https://www.james-morgan.info/,Interest exist approach economy body degree.,69533,23756,4899
992,Twitter,2025-06-28,http://fowler.org/,Which responsibility work cost boy your group something.,410540,34886,3259
765,Twitter,2025-04-28,https://collins.com/,Data spring involve second find space how my.,46793,30585,4959
721,YouTube,2025-06-14,https://www.chambers.com/,Raise military station star.,734104,32026,4880
843,YouTube,2025-05-08,http://www.reyes.info/,From it talk including set teacher expert.,2873,6900,1020
356,Instagram,2025-05-08,https://golden.info/,Business marriage several.,660941,2878,2516
764,Facebook,2025-07-03,https://yoder-kane.com/,Shake administration understand sign.,68298,10685,4729
229,Instagram,2025-05-01,https://palmer.net/,Like late woman especially each hour view.,620382,10683,3644
436,Facebook,2025-07-05,https://phillips-bell.com/,Successful usually major explain weight environmental watch.,5099,14267,2658
295,Facebook,2025-05-07,https://www.dorsey-scott.net/,Pretty through back story authority star billion.,371906,22888,1881
809,Instagram,2025-06-11,https://brown.com/,According either hospital put.,663727,29491,340
1,Facebook,2025-06-07,http://www.williams.com/,East character check deal enter tend dark.,143450,46358,4826
501,Instagram,2025-05-19,https://howell-perez.org/,Interesting with poor brother large catch.,786640,28746,3303
284,Facebook,2025-06-08,http://johnson-smith.com/,Message check nothing fight their.,11655,48284,1617
82,Facebook,2025-05-13,http://stone.com/,Or notice else fire knowledge air anyone show.,112120,13210,1050
839,YouTube,2025-05-07,https://ward.com/,Cup draw significant.,29561,24084,4689
899,Twitter,2025-07-14,http://www.brown-williams.com/,Stand especially that happy level.,253733,7808,439
664,Instagram,2025-05-31,https://carter-stevenson.net/,Good use night lose establish.,476153,43156,4977
465,Twitter,2025-06-07,https://www.pitts-robinson.info/,Who because teacher idea.,781447,10595,2584
287,YouTube,2025-05-09,http://www.garcia-greene.com/,Card they former pattern particularly special live.,53375,9292,2826
127,Instagram,2025-07-02,https://www.barrera.biz/,Better center two standard day get.,38128,39584,1651
218,Twitter,2025-05-14,https://www.diaz.biz/,Might such last try likely collection.,95088,20731,273
632,Facebook,2025-05-19,http://www.wilson.net/,Model system suddenly.,271005,33669,4245
300,YouTube,2025-07-21,http://www.miller.com/,Lot beyond early management TV list.,158673,46306,3116
402,Facebook,2025-06-03,https://santos.com/,Indeed political information garden.,151757,3727,4256
891,Instagram,2025-05-03,http://www.scott.org/,Her evening find.,506204,43128,1805
401,Twitter,2025-06-19,http://www.taylor.com/,Above bank onto simple what represent food.,30503,42044,1752
106,Twitter,2025-05-18,https://www.leonard.org/,Much school few force.,94406,6772,338
984,Facebook,2025-05-30,https://yates.com/,Ago mention still matter rock community.,55133,33943,1292
888,Twitter,2025-05-27,https://www.hamilton.com/,Audience as nature list shoulder door local.,116822,46023,1949
858,YouTube,2025-06-26,http://www.patel.com/,Pass decade yourself as result.,22660,38722,1468
540,Facebook,2025-05-20,https://lee.net/,Budget visit law military.,268112,34429,3091
496,YouTube,2025-04-30,http://green.com/,Nice company wide yet mean.,283174,7906,4563
541,Facebook,2025-05-26,https://rowe.com/,Protect sound century collection arrive manage machine.,129866,41154,1530
428,Facebook,2025-06-02,https://www.hill.biz/,Protect raise issue father act bag.,325020,18613,1158
692,Facebook,2025-05-05,http://dean-solomon.biz/,Adult policy must cut.,365300,9711,4705
782,Instagram,2025-06-09,https://www.chaney.org/,Likely site front mention.,362312,18055,4221
182,Instagram,2025-06-09,https://www.taylor.com/,Entire mother prevent director series.,55124,9432,2105
743,Twitter,2025-07-20,http://lynn.net/,Success father kid mention old.,889645,15363,291
56,Twitter,2025-05-23,http://www.cox.com/,Benefit appear Republican will worry never food develop.,177158,38130,1627
504,Facebook,2025-05-26,http://www.oliver-fitzpatrick.com/,Police enjoy surface onto.,199466,19693,3045
649,Instagram,2025-06-29,https://reeves-villanueva.net/,Long do magazine huge however require.,485148,26694,4315
60,Facebook,2025-05-31,http://lamb.info/,Western thus alone lot them culture agent compare.,228178,30052,101
546,Facebook,2025-05-29,http://www.huff.com/,Enjoy whom walk low capital reach.,110501,40299,4619
741,Twitter,2025-06-10,https://www.hebert-larson.net/,Organization tough think.,115611,21975,2461
368,Twitter,2025-06-29,http://www.lopez.org/,Coach child something former.,517302,22435,4912
181,YouTube,2025-05-13,http://www.brown-cantrell.com/,Production than may add better.,192057,28342,808
811,YouTube,2025-07-08,https://tucker-jackson.com/,Movement professional author purpose series.,96518,41751,1824
230,Facebook,2025-05-15,http://www.pennington.com/,Treatment reality push probably much government together.,353407,11117,2697
955,YouTube,2025-07-01,https://www.ferguson.com/,Impact seat community value employee.,302044,40549,1836
910,Instagram,2025-05-27,http://evans.com/,American environmental including few.,77945,29092,4082
663,Twitter,2025-05-21,http://allen.biz/,West hard reveal someone whole include.,271976,7722,4660
807,Instagram,2025-07-06,http://www.jackson-spencer.info/,Shoulder arrive alone effect involve a between.,807458,43544,3333
413,Twitter,2025-06-08,http://www.brown-berger.com/,Add song audience buy green leave these.,173738,24321,496
429,Instagram,2025-05-03,https://garcia.com/,Agreement rather parent at.,452309,27158,4881
288,YouTube,2025-06-04,http://www.evans.com/,Page you official unit truth avoid.,197426,19320,2388
464,Instagram,2025-07-05,https://www.moore.biz/,Mean offer wonder concern want start.,168930,49333,2186
986,Facebook,2025-07-03,https://scott.com/,Care take worker enough.,46930,42576,1969
67,Instagram,2025-05-03,http://www.sawyer-jones.com/,Little voice job difference idea assume visit.,477933,2760,2891
418,Instagram,2025-05-23,https://martin-willis.org/,When whom property player later ask only able.,521024,45007,4279
541,Facebook,2025-07-14,http://www.fisher.com/,Standard local respond through whatever enter try.,5997,19588,2692
578,Twitter,2025-04-27,https://www.rogers.net/,Daughter set field where.,181645,23018,109
71,YouTube,2025-06-14,http://tran-anderson.com/,Fire agent personal face least political.,112398,9581,3054
258,Twitter,2025-05-21,http://mora.com/,Marriage bank information tend head make.,115049,1509,3189
350,Twitter,2025-07-01,https://robbins-shelton.net/,Might population degree road agree.,38385,6271,2990
689,Twitter,2025-07-20,http://www.barron-pennington.net/,Follow feeling must decision.,392185,45025,4689
830,Instagram,2025-07-02,https://www.kim.biz/,Represent meeting nearly including.,319585,23424,4730
935,Facebook,2025-05-19,http://www.garcia.com/,Able her Mrs bag road back.,64991,21349,4800
840,Facebook,2025-05-17,https://www.scott-gordon.com/,Spring later economy.,124425,6245,3094
